Area,perimeter,major_axis_length,Minor_axis_length,eccentricity,convex_area,extent,class
10691,502.6780090332031,207.0486602783203,101.51714324951172,0.8715505003929138,16635,0.7145037055015564,1
11756,464.6510009765625,194.7449951171875,86.58729553222656,0.8957198858261108,13406,0.6613325476646423,1
12504,463.6409912109375,200.95745849609375,81.2090835571289,0.9147100448608398,12993,0.7789377570152283,1
11440,543.1259765625,236.12521362304688,92.6810302734375,0.9197486042976379,17189,0.651943027973175,1
10943,507.3190002441406,215.95481872558594,92.47437286376953,0.9036784768104553,15862,0.599536120891571,1
12840,445.010009765625,184.30517578125,89.47380828857422,0.8742557764053345,13030,0.7104420065879822,1
11546,486.260009765625,208.3336639404297,89.34396362304688,0.9033755660057068,14657,0.576539933681488,1
10774,520.4500122070312,216.1599884033203,101.76249694824219,0.8822538256645203,17418,0.7943720817565918,1
11392,475.9570007324219,205.8739013671875,86.04458618164062,0.9084709286689758,14042,0.6512218117713928,1
10360,449.1520080566406,190.39248657226562,83.20513916015625,0.899452269077301,12595,0.7671335339546204,1
12075,520.302978515625,215.00440979003906,103.36721801757812,0.8768479228019714,17565,0.6618741154670715,1
10796,522.7589721679688,223.40591430664062,92.64324951171875,0.9099646806716919,16392,0.641722559928894,1
10549,481.9119873046875,198.24391174316406,95.78669738769531,0.8755232691764832,15162,0.7010416388511658,1
10950,505.11700439453125,213.04562377929688,90.70896911621094,0.9048302173614502,15347,0.6541152596473694,1
11923,507.0769958496094,213.57232666015625,93.55609893798828,0.8989489078521729,15819,0.5822098255157471,1
12181,444.1080017089844,186.89639282226562,87.27814483642578,0.8842642903327942,12872,0.7473844885826111,1
10898,529.0770263671875,222.796630859375,97.68342590332031,0.8987594246864319,17173,0.6381734013557434,1
11642,475.7239990234375,195.32164001464844,92.48479461669922,0.8807938098907471,14492,0.7486245632171631,1
12170,502.01800537109375,212.02854919433594,90.8161392211914,0.9036269783973694,15392,0.5949856638908386,1
11774,513.7260131835938,218.82000732421875,89.37168884277344,0.9127916097640991,15591,0.7017592787742615,1
10842,481.6310119628906,202.40206909179688,92.94723510742188,0.8883221745491028,14936,0.6505318880081177,1
11914,513.9240112304688,224.7196502685547,86.43656158447266,0.9230659008026123,15292,0.7941702604293823,1
11766,541.7459716796875,227.13548278808594,106.94835662841797,0.8822094798088074,19099,0.8041241765022278,1
11293,480.83099365234375,191.84507751464844,94.87568664550781,0.8691530227661133,14622,0.6259156465530396,1
10222,522.9910278320312,221.92739868164062,93.98418426513672,0.9059004783630371,16639,0.6023459434509277,1
13218,511.0220031738281,214.35055541992188,96.21209716796875,0.89360511302948,16248,0.7178515195846558,1
10693,530.094970703125,226.4449462890625,94.47407531738281,0.9088121652603149,16928,0.5961884260177612,1
9963,528.156982421875,231.594482421875,88.5710220336914,0.9239802956581116,16251,0.8130268454551697,1
9028,500.3070068359375,210.71775817871094,92.17046356201172,0.8992612361907959,15431,0.5807662606239319,1
10728,486.3349914550781,203.06918334960938,94.12496185302734,0.8860907554626465,15111,0.7921276688575745,1
12558,473.5140075683594,208.0478973388672,75.60643768310547,0.9316297769546509,12622,0.5171990990638733,1
12362,544.093017578125,239.010498046875,92.99298095703125,0.9212061166763306,17526,0.8210970163345337,1
11242,533.4879760742188,230.12933349609375,93.76287841796875,0.9132339358329773,17041,0.5726761221885681,1
11969,514.801025390625,220.2239990234375,87.73534393310547,0.9172155261039734,15438,0.7409167289733887,1
10085,541.802978515625,232.05755615234375,96.44174194335938,0.9095501899719238,17758,0.7039550542831421,1
13050,519.1229858398438,221.0144805908203,96.22779083251953,0.9002413153648376,16757,0.5923357605934143,1
11618,514.4869995117188,232.48020935058594,73.98676300048828,0.9480069279670715,13585,0.5928162336349487,1
11572,513.2169799804688,220.1602020263672,86.8072509765625,0.9189855456352234,15150,0.5683613419532776,1
10666,500.8609924316406,205.4672393798828,98.816650390625,0.8767555356025696,16127,0.6109133362770081,1
10182,489.4330139160156,206.7878875732422,90.45136260986328,0.8992615342140198,14839,0.6055102944374084,1
9764,476.22601318359375,192.60653686523438,97.93213653564453,0.8610873818397522,14815,0.6278379559516907,1
11856,517.3319702148438,221.95938110351562,90.30760955810547,0.9134880900382996,15901,0.5540896058082581,1
12060,474.0780029296875,205.35633850097656,80.71208190917969,0.9195238351821899,13181,0.7406346797943115,1
11765,506.89599609375,207.34584045410156,103.24419403076172,0.8672158718109131,16782,0.778170645236969,1
15420,528.176025390625,222.67190551757812,93.09613037109375,0.9084072113037109,16466,0.6118501424789429,1
11101,499.4700012207031,217.10546875,85.79216766357422,0.9186108112335205,14726,0.5755118131637573,1
10360,494.135009765625,200.59483337402344,97.3932876586914,0.8742242455482483,15575,0.6892120838165283,1
10392,485.2449951171875,206.8582763671875,87.94334411621094,0.9051284790039062,14423,0.647830069065094,1
9359,473.08599853515625,194.9403839111328,91.22505187988281,0.8837476372718811,14077,0.7794871926307678,1
10367,515.7839965820312,215.08973693847656,93.75079345703125,0.9000104665756226,15908,0.5656554698944092,1
11652,517.7470092773438,210.4794464111328,103.80493927001953,0.8699254393577576,17234,0.6502043604850769,1
11211,533.3410034179688,229.1129913330078,91.12013244628906,0.9175119400024414,16705,0.5708166360855103,1
11525,503.218994140625,216.5750274658203,89.47614288330078,0.910666823387146,15359,0.5926143527030945,1
10908,499.98199462890625,209.39419555664062,96.45911407470703,0.8875777125358582,15950,0.7566086649894714,1
12444,456.93798828125,194.85516357421875,80.28486633300781,0.9111733436584473,12489,0.5848938822746277,1
10442,528.552001953125,222.7795867919922,96.64006805419922,0.9010128974914551,17006,0.5691714286804199,1
13672,519.4710083007812,219.6599578857422,98.39157104492188,0.8940702676773071,17104,0.6122730374336243,1
11297,470.95599365234375,197.69464111328125,84.80590057373047,0.9033167362213135,13376,0.5756436586380005,1
12075,502.2139892578125,212.09437561035156,91.29269409179688,0.9026219248771667,15416,0.7021097540855408,1
11274,492.6940002441406,204.37213134765625,97.6780014038086,0.878391444683075,15688,0.6011645793914795,1
11458,484.9930114746094,204.72830200195312,82.84823608398438,0.9144610166549683,13497,0.5251161456108093,1
11675,493.8039855957031,207.78457641601562,91.68565368652344,0.8973825573921204,15106,0.7058683037757874,1
11048,446.2829895019531,192.23240661621094,76.52645874023438,0.917344868183136,11692,0.6451539993286133,1
12624,487.25299072265625,195.9451446533203,94.84135437011719,0.8750569820404053,14822,0.7574027180671692,1
11540,500.2980041503906,213.07789611816406,89.35130310058594,0.9078309535980225,15124,0.5802140831947327,1
12531,475.6180114746094,199.60726928710938,89.94419860839844,0.892723023891449,14241,0.7278769016265869,1
11480,500.8970031738281,208.54159545898438,95.32327270507812,0.8894180059432983,15773,0.583433985710144,1
11815,502.68701171875,209.6447296142578,92.03596496582031,0.8984825611114502,15331,0.6352000832557678,1
12469,456.84600830078125,194.270263671875,79.3506851196289,0.912778377532959,12337,0.5745978355407715,1
11363,501.114013671875,210.3576202392578,95.27698516845703,0.8915467858314514,15858,0.7879123687744141,1
12661,492.98199462890625,198.20626831054688,101.64401245117188,0.8584965467453003,15936,0.6274510025978088,1
11069,513.510986328125,219.29632568359375,92.29656982421875,0.9071182012557983,16078,0.780978262424469,1
9843,491.6199951171875,206.38902282714844,86.8548812866211,0.9071391224861145,14268,0.6338667273521423,1
12058,470.25799560546875,199.7113800048828,85.10118103027344,0.9046662449836731,13513,0.6716221570968628,1
12287,497.1409912109375,206.54681396484375,90.75944519042969,0.898284912109375,14830,0.5665717720985413,1
11693,481.97601318359375,200.47857666015625,88.84671020507812,0.8964360952377319,14192,0.5719800591468811,1
11341,473.1780090332031,200.29051208496094,87.84367370605469,0.8986915349960327,13859,0.6767857074737549,1
12960,489.0220031738281,213.82554626464844,82.49403381347656,0.9225821495056152,14070,0.8057532906532288,1
12172,484.24700927734375,209.70306396484375,83.88441467285156,0.9165084958076477,13969,0.5555960536003113,1
12396,486.4779968261719,207.72604370117188,88.09992218017578,0.9056079387664795,14485,0.603851854801178,1
12203,477.85101318359375,202.59695434570312,83.68836975097656,0.9106956124305725,13585,0.6413994431495667,1
13049,509.3320007324219,213.62002563476562,96.6488037109375,0.8917982578277588,16404,0.5967622995376587,1
12507,459.1709899902344,193.70509338378906,84.8340835571289,0.8989970088005066,13002,0.5961681604385376,1
10499,456.75299072265625,188.6798553466797,85.98197174072266,0.8901318907737732,12936,0.7392710447311401,1
11543,483.4800109863281,201.57481384277344,89.90643310546875,0.8950228691101074,14388,0.5672720074653625,1
12311,490.1820068359375,206.8847198486328,88.67579650878906,0.9034829139709473,14695,0.6541820764541626,1
10563,455.2969970703125,188.6578826904297,86.60137939453125,0.8884159922599792,12911,0.7338991165161133,1
12683,488.90301513671875,199.5566864013672,101.02620697021484,0.8623848557472229,15880,0.6337543725967407,1
12665,451.9599914550781,195.59365844726562,77.40120697021484,0.9183692336082458,11988,0.5701512694358826,1
13818,489.54400634765625,205.31573486328125,94.80870056152344,0.8869995474815369,15419,0.7639992237091064,1
12771,477.1210021972656,197.7001495361328,84.82759094238281,0.9032703042030334,13557,0.7239466309547424,1
12213,468.5719909667969,191.87159729003906,92.48851013183594,0.8761528730392456,14048,0.7407167553901672,1
11875,471.52899169921875,195.30615234375,89.44055938720703,0.8889776468276978,13950,0.5701273679733276,1
11846,496.3590087890625,208.8519744873047,88.2422103881836,0.9063578844070435,14763,0.6956585645675659,1
11952,481.0950012207031,206.62841796875,84.00917053222656,0.9136191010475159,13818,0.601107656955719,1
10919,499.2070007324219,210.13363647460938,91.14337158203125,0.9010380506515503,15327,0.5890052318572998,1
12023,507.24200439453125,213.6819305419922,94.90153503417969,0.8959647417068481,15782,0.7789040803909302,1
11953,466.989990234375,193.54421997070312,88.058349609375,0.8905026912689209,13577,0.5776546597480774,1
12544,520.7449951171875,217.913818359375,95.20046997070312,0.8995236158370972,16561,0.5567571520805359,1
12045,479.4460144042969,203.02734375,85.75126647949219,0.906426727771759,13842,0.7729407548904419,1
12076,504.7539978027344,214.50677490234375,93.19715881347656,0.9006854295730591,15815,0.7730387449264526,1
11773,477.5429992675781,200.9577178955078,87.28850555419922,0.9007381200790405,13956,0.7958980798721313,1
11939,490.8380126953125,207.13223266601562,87.32526397705078,0.9067856669425964,14243,0.5756306052207947,1
10191,480.927001953125,200.18844604492188,91.48053741455078,0.8894810080528259,14627,0.754562258720398,1
12406,463.5950012207031,197.6829376220703,82.37692260742188,0.9090384244918823,12919,0.5840511322021484,1
12249,473.4339904785156,200.70083618164062,84.70034790039062,0.906585156917572,13562,0.7162213325500488,1
11394,511.6000061035156,221.61228942871094,86.21698760986328,0.9212190508842468,15215,0.6996386647224426,1
11732,504.3559875488281,214.06288146972656,85.74496459960938,0.9162706732749939,14716,0.6252651810646057,1
10260,484.64801025390625,208.0720977783203,83.69619750976562,0.915531575679779,13962,0.7879210114479065,1
11808,484.9460144042969,205.00323486328125,89.6155014038086,0.8993925452232361,14502,0.7521964907646179,1
12235,475.04400634765625,196.98611450195312,93.99989318847656,0.8787999153137207,14669,0.6018900275230408,1
12084,470.614013671875,204.4029083251953,80.16529846191406,0.919883131980896,12982,0.7145903706550598,1
10873,489.5360107421875,207.46600341796875,92.00662994384766,0.8962852358818054,14984,0.804679811000824,1
12906,478.8489990234375,200.44190979003906,89.34198760986328,0.8951699137687683,14232,0.5685480833053589,1
12539,496.62298583984375,205.99134826660156,92.82656860351562,0.8927091360092163,15194,0.726421594619751,1
11343,467.6409912109375,207.447998046875,74.46878814697266,0.9333469271659851,12237,0.5487453937530518,1
10613,501.79998779296875,212.42269897460938,92.9614028930664,0.8991577625274658,15604,0.7942029237747192,1
11659,456.22100830078125,191.1428680419922,84.21341705322266,0.8977141380310059,12740,0.572150707244873,1
12671,460.552001953125,191.18788146972656,86.31359100341797,0.8922916054725647,13132,0.6023309230804443,1
10304,499.468994140625,209.11947631835938,92.06287384033203,0.8978798985481262,15324,0.7633384466171265,1
10928,503.8169860839844,214.18650817871094,89.89457702636719,0.9076617956161499,15361,0.7353951930999756,1
12385,495.4169921875,206.2999725341797,94.53257751464844,0.8888342976570129,15516,0.7013508081436157,1
11682,472.26300048828125,205.5205535888672,80.43336486816406,0.9202359318733215,13107,0.585918664932251,1
13043,487.8909912109375,214.42803955078125,79.64109802246094,0.9284682869911194,13491,0.6744470000267029,1
11116,491.489013671875,208.36463928222656,86.78496551513672,0.9091333150863647,14427,0.6131054162979126,1
12569,470.3890075683594,199.47207641601562,84.90553283691406,0.904887318611145,13429,0.7343584895133972,1
11081,465.6860046386719,200.17416381835938,79.0418472290039,0.9187389612197876,12588,0.5743830800056458,1
11813,480.27398681640625,202.77027893066406,87.72439575195312,0.9015718102455139,14151,0.7281052470207214,1
13111,512.7919921875,215.7268524169922,96.96568298339844,0.8932885527610779,16493,0.7371835708618164,1
13400,444.56500244140625,187.1829071044922,82.64057159423828,0.8972630500793457,12276,0.5873739123344421,1
11154,482.9750061035156,204.72007751464844,89.7869873046875,0.8986901044845581,14622,0.5732997059822083,1
10236,496.7760009765625,206.1271514892578,91.53044128417969,0.8960027694702148,15116,0.5910548567771912,1
11342,513.1489868164062,220.0369873046875,83.43087005615234,0.9253280758857727,14675,0.5437876582145691,1
12445,491.6610107421875,212.85693359375,84.56730651855469,0.9176903367042542,14289,0.7866106629371643,1
10737,467.0769958496094,194.75408935546875,86.67639923095703,0.8955029249191284,13355,0.5962454080581665,1
10897,471.2090148925781,203.92962646484375,80.33000946044922,0.919148862361908,13022,0.6840586066246033,1
8499,482.2980041503906,206.71475219726562,85.73661804199219,0.9099317193031311,14000,0.5559312701225281,1
12231,480.95098876953125,205.95242309570312,81.65559387207031,0.9180442690849304,13478,0.683582067489624,1
10841,469.13299560546875,200.79550170898438,82.0430908203125,0.912717878818512,13132,0.7691251039505005,1
10023,499.87701416015625,210.55880737304688,90.47418212890625,0.9029783606529236,15158,0.5831161737442017,1
12959,441.02301025390625,182.7528076171875,85.1511459350586,0.8848183155059814,12372,0.7474082708358765,1
11219,480.447998046875,205.3120880126953,82.03385162353516,0.9167084097862244,13444,0.6324300765991211,1
12759,496.0360107421875,212.73992919921875,89.09264373779297,0.9080846309661865,14925,0.7339485883712769,1
12091,431.47900390625,182.00241088867188,80.06295776367188,0.8980464935302734,11579,0.7166393399238586,1
12263,521.9299926757812,221.58566284179688,90.55494689941406,0.9126831889152527,16187,0.7083447575569153,1
11537,468.6210021972656,196.7711944580078,87.31040954589844,0.8961677551269531,13598,0.6944184303283691,1
11601,432.61199951171875,182.0443115234375,78.215576171875,0.9029948711395264,11242,0.5471122860908508,1
10984,461.1369934082031,195.53488159179688,82.96224212646484,0.9055293798446655,12915,0.676009476184845,1
11065,456.6549987792969,191.32862854003906,86.72583770751953,0.8913671374320984,13098,0.6630434989929199,1
11179,452.60198974609375,196.03004455566406,78.68724060058594,0.9159011244773865,12131,0.6513391137123108,1
12188,472.5159912109375,199.54421997070312,87.68463897705078,0.8982794880867004,13944,0.711422324180603,1
11338,491.4540100097656,210.5023193359375,87.93792724609375,0.9085607528686523,14545,0.8033774495124817,1
11718,487.5039978027344,204.91339111328125,92.88920593261719,0.8913531303405762,15065,0.6144757270812988,1
11280,480.322998046875,199.11843872070312,93.31120300292969,0.8833990097045898,14780,0.7585227489471436,1
10841,454.89300537109375,193.157958984375,82.85859680175781,0.9033196568489075,12652,0.703678548336029,1
10020,489.385986328125,217.28561401367188,78.70890808105469,0.9320859909057617,13530,0.7574448585510254,1
11490,441.7749938964844,182.46212768554688,85.51346588134766,0.88337641954422,12378,0.739130437374115,1
10588,487.7239990234375,210.09169006347656,87.59719848632812,0.9089305996894836,14654,0.7853168845176697,1
12303,453.135009765625,191.1118927001953,83.35073852539062,0.8998808860778809,12683,0.5784667134284973,1
12120,490.24700927734375,206.06227111816406,91.49974060058594,0.8960072994232178,14837,0.7196551561355591,1
10286,468.2239990234375,199.69749450683594,81.61620330810547,0.9126691222190857,12979,0.6233938932418823,1
11130,475.8890075683594,198.16893005371094,90.5426025390625,0.8895201086997986,14161,0.7172342538833618,1
11802,490.4700012207031,204.82806396484375,91.0484619140625,0.8957730531692505,14815,0.7913948893547058,1
8702,493.89898681640625,207.50994873046875,89.44615936279297,0.9023303389549255,14772,0.5597953200340271,1
10783,475.5899963378906,196.22555541992188,90.74702453613281,0.8866387009620667,14260,0.5863820910453796,1
12146,475.8559875488281,195.6396942138672,89.24896240234375,0.8898821473121643,13890,0.7218324542045593,1
10844,485.9859924316406,203.41848754882812,90.01188659667969,0.8967704176902771,14508,0.5732032060623169,1
12502,514.7930297851562,223.32785034179688,87.76150512695312,0.9195505976676941,15686,0.6562432646751404,1
12061,508.7170104980469,217.98155212402344,88.6121826171875,0.913645327091217,15363,0.5694106221199036,1
11543,497.1199951171875,212.0083465576172,87.53479766845703,0.9107837677001953,14805,0.6412500143051147,1
11088,463.85101318359375,196.42396545410156,85.06411743164062,0.9013632535934448,13358,0.6091263294219971,1
10600,452.2170104980469,191.24317932128906,84.36917114257812,0.8974276185035706,12889,0.6002863049507141,1
11173,523.1740112304688,220.01499938964844,94.2184829711914,0.903666615486145,16337,0.5692000985145569,1
12292,447.2330017089844,197.35841369628906,71.06098175048828,0.9329289197921753,11133,0.49741286039352417,1
10986,473.5469970703125,193.4940185546875,91.50906372070312,0.8811001777648926,14141,0.5802894830703735,1
10916,489.3179931640625,205.3863067626953,90.80043029785156,0.8969678282737732,14781,0.5689032077789307,1
12452,503.6470031738281,213.27195739746094,90.4786605834961,0.9055494070053101,15279,0.5939220190048218,1
10311,504.3059997558594,210.26992797851562,90.16651916503906,0.9033931493759155,15125,0.6351304054260254,1
11719,459.6820068359375,194.34097290039062,82.0794677734375,0.9064338803291321,12686,0.6193347573280334,1
10173,473.3009948730469,203.08192443847656,84.99755859375,0.9081991910934448,13753,0.7739655375480652,1
11708,505.2760009765625,209.4760284423828,93.92682647705078,0.8938383460044861,15586,0.6093668341636658,1
12218,471.8039855957031,199.55653381347656,84.98833465576172,0.9047768115997314,13423,0.7536730766296387,1
12084,488.8810119628906,207.39559936523438,88.0680923461914,0.905363142490387,14406,0.5577498078346252,1
11908,508.8169860839844,216.76290893554688,90.63308715820312,0.9083914160728455,15603,0.590822696685791,1
13039,434.27301025390625,191.09132385253906,73.5486068725586,0.9229636192321777,11024,0.7998971343040466,1
10005,497.8320007324219,209.61795043945312,91.14713287353516,0.9005149602890015,15208,0.6229798197746277,1
11467,499.20599365234375,210.3841552734375,91.71178436279297,0.8999828100204468,15221,0.6046294569969177,1
12277,501.80499267578125,208.49917602539062,95.807861328125,0.8881716132164001,15867,0.5982837080955505,1
12232,456.4540100097656,200.8426055908203,72.35116577148438,0.9328603744506836,11573,0.7522481083869934,1
10594,461.0119934082031,190.77874755859375,87.41279602050781,0.8888545632362366,13064,0.7869349718093872,1
10806,460.135986328125,190.87037658691406,85.09120178222656,0.8951295018196106,12811,0.6048351526260376,1
12625,438.281005859375,182.18772888183594,86.19641876220703,0.8809986710548401,12471,0.6017729640007019,1
11604,475.3550109863281,198.59844970703125,85.407958984375,0.9028034210205078,13575,0.5831778049468994,1
10662,459.5570068359375,193.65951538085938,86.19818878173828,0.8954799771308899,13253,0.67507004737854,1
11758,468.1669921875,195.4015350341797,88.65399932861328,0.8911536335945129,13811,0.6679344177246094,1
9070,517.3469848632812,217.69839477539062,88.81024932861328,0.9130038619041443,15256,0.7280615568161011,1
11536,498.6239929199219,213.5956268310547,86.99999237060547,0.9132892489433289,14857,0.7407578229904175,1
11741,501.2460021972656,212.10609436035156,89.3213119506836,0.9070066809654236,14988,0.6895571947097778,1
11693,506.5799865722656,217.26747131347656,88.55015563964844,0.9131771326065063,15314,0.7373722195625305,1
12261,504.0679931640625,218.905029296875,85.14116668701172,0.9212626218795776,14864,0.6198965311050415,1
11730,466.65301513671875,193.53421020507812,90.35423278808594,0.8843289017677307,13838,0.6916717290878296,1
12164,523.989013671875,219.86912536621094,96.81116485595703,0.8978444933891296,16844,0.7330217957496643,1
11337,513.2620239257812,220.03907775878906,90.55233764648438,0.9113969206809998,15775,0.7811931371688843,1
10937,481.947998046875,204.59848022460938,88.18790435791016,0.9023380279541016,14284,0.572307825088501,1
11550,495.0710144042969,202.86785888671875,94.2719497680664,0.8854700922966003,15235,0.6041945815086365,1
12262,461.8059997558594,197.94400024414062,82.811279296875,0.9082826375961304,12974,0.7567824721336365,1
9911,467.3800048828125,194.52908325195312,86.50667572021484,0.8956806063652039,13425,0.7746790051460266,1
12281,460.5350036621094,192.90802001953125,86.566650390625,0.8936594724655151,13302,0.6070607304573059,1
8628,474.30999755859375,198.33673095703125,90.86869049072266,0.8888730406761169,14320,0.7605534195899963,1
11921,491.89300537109375,212.57470703125,81.0641098022461,0.924433171749115,13728,0.6509517431259155,1
10144,487.8399963378906,213.2474365234375,83.18276977539062,0.9207825064659119,13941,0.8052298426628113,1
11549,488.9530029296875,206.69482421875,90.76068878173828,0.8984358310699463,14856,0.582472562789917,1
10973,493.760986328125,208.26853942871094,91.54232025146484,0.8982231020927429,15099,0.7902280688285828,1
10785,481.66900634765625,201.90663146972656,87.06825256347656,0.9022418856620789,14065,0.5583741664886475,1
11635,484.77099609375,204.81063842773438,86.75872039794922,0.9058471918106079,13960,0.5536966919898987,1
11239,504.1830139160156,207.84683227539062,96.91175842285156,0.8846449851989746,15906,0.6853888034820557,1
12043,456.4219970703125,201.0033721923828,75.42108154296875,0.9269345998764038,12027,0.716461181640625,1
11721,473.0509948730469,200.6844482421875,81.7311782836914,0.9133113026618958,13140,0.5376139879226685,1
11869,491.4800109863281,202.71188354492188,91.38580322265625,0.8926168084144592,14805,0.6402173042297363,1
11819,510.5589904785156,223.41207885742188,83.20211029052734,0.9280661344528198,14781,0.5987777709960938,1
11490,456.1239929199219,194.4873809814453,81.23902893066406,0.9085810780525208,12562,0.7096438407897949,1
11614,452.3290100097656,193.69253540039062,80.80777740478516,0.9088164567947388,12430,0.6780303120613098,1
10386,489.4549865722656,200.52655029296875,91.23562622070312,0.8905014991760254,14670,0.627170741558075,1
11891,463.489990234375,195.17149353027344,82.36030578613281,0.9066007137298584,12849,0.5640909075737,1
10585,474.9880065917969,199.98130798339844,85.65816497802734,0.9036219716072083,13463,0.5564645528793335,1
11546,467.197998046875,195.92857360839844,88.51917266845703,0.892122745513916,13723,0.7535282373428345,1
10572,463.3689880371094,195.75762939453125,83.07966613769531,0.9054744839668274,12907,0.697750449180603,1
10262,498.35198974609375,210.69137573242188,89.91736602783203,0.9043588638305664,14951,0.6598012447357178,1
10272,469.4809875488281,202.04331970214844,83.09899139404297,0.911503255367279,13165,0.6577034592628479,1
9165,469.4150085449219,201.6045684814453,83.729736328125,0.9096769094467163,13535,0.7359290719032288,1
11273,448.21600341796875,191.74635314941406,79.46400451660156,0.91008460521698,12103,0.5503172278404236,1
10215,485.7560119628906,205.77101135253906,84.90839385986328,0.9108963012695312,13896,0.6585211157798767,1
10519,442.36199951171875,180.03778076171875,87.39917755126953,0.8742649555206299,12521,0.7791826128959656,1
12643,463.3330078125,197.45278930664062,85.99746704101562,0.9001721143722534,13462,0.5858233571052551,1
12598,468.3890075683594,201.04827880859375,82.38740539550781,0.9121802449226379,13132,0.7004995942115784,1
10327,479.2879943847656,198.09417724609375,90.59051513671875,0.8893071413040161,14271,0.7871315479278564,1
10965,473.22100830078125,197.87277221679688,88.44189453125,0.8945522308349609,13879,0.6412509679794312,1
10818,502.8680114746094,215.6001434326172,88.82379913330078,0.9111911058425903,15300,0.6927257776260376,1
13667,532.3579711914062,223.3588409423828,95.74971771240234,0.9034558534622192,17089,0.714310348033905,1
12274,467.20599365234375,199.80615234375,80.19140625,0.9159265160560608,12900,0.7870580554008484,1
11817,466.66400146484375,197.12506103515625,86.2164077758789,0.8992820978164673,13448,0.5809910297393799,1
11248,469.42401123046875,200.6288299560547,83.27462005615234,0.9097903370857239,13279,0.6632140278816223,1
9225,498.7980041503906,209.8741455078125,90.27247619628906,0.9027685523033142,15060,0.6478481292724609,1
11986,485.5799865722656,199.9210662841797,91.59041595458984,0.8888837099075317,14515,0.5762255191802979,1
14153,501.3240051269531,210.29159545898438,90.33173370361328,0.903040885925293,15119,0.5865384340286255,1
10843,470.1080017089844,207.9800567626953,75.71490478515625,0.9313798546791077,12541,0.7383132576942444,1
10903,479.9309997558594,202.70265197753906,90.70674896240234,0.894290566444397,14606,0.5914669036865234,1
12712,463.35101318359375,203.59439086914062,76.65410614013672,0.926414966583252,12298,0.7930604815483093,1
12532,447.6610107421875,183.50119018554688,88.51618957519531,0.875965416431427,12859,0.5957557559013367,1
11050,495.88299560546875,208.15838623046875,90.96687316894531,0.8994576334953308,15073,0.5949239134788513,1
12647,501.7659912109375,219.3126678466797,83.44644165039062,0.9247847199440002,14631,0.7431578040122986,1
11323,474.18798828125,198.3915557861328,89.04605102539062,0.8936122059822083,13989,0.6337509155273438,1
11149,524.8729858398438,221.5270538330078,93.63528442382812,0.9062784910202026,16545,0.5422363877296448,1
11355,433.5140075683594,180.38232421875,82.62195587158203,0.8889326453208923,11827,0.7670265436172485,1
12476,469.2980041503906,202.1654052734375,81.58068084716797,0.914964497089386,13152,0.7803658246994019,1
10114,481.5710144042969,206.92677307128906,84.89906311035156,0.9119571447372437,13922,0.7621992230415344,1
11919,495.1510009765625,212.02096557617188,87.81466674804688,0.9101953506469727,14834,0.7907935976982117,1
11994,468.2149963378906,191.5484161376953,90.53829956054688,0.881242036819458,13804,0.706514835357666,1
10782,466.1629943847656,198.54737854003906,83.75962829589844,0.9066599607467651,13095,0.5492759346961975,1
12191,508.8210144042969,214.30441284179688,93.45649719238281,0.8999019265174866,15884,0.7802513837814331,1
9822,474.9519958496094,195.3551025390625,93.33526611328125,0.8784837126731873,14454,0.605693519115448,1
11944,473.1520080566406,203.86270141601562,82.55069732666016,0.91434645652771,13451,0.7523563504219055,1
10523,521.9089965820312,215.15090942382812,98.40094757080078,0.889282763004303,16867,0.5887652635574341,1
10541,478.5379943847656,202.76107788085938,87.02304077148438,0.9032142162322998,14015,0.6419388055801392,1
12091,489.4460144042969,205.81178283691406,89.50908660888672,0.9004751443862915,14637,0.6631794571876526,1
10899,457.739013671875,196.4420623779297,79.54393768310547,0.9143507480621338,12347,0.599503219127655,1
12192,517.0700073242188,214.75021362304688,95.24736022949219,0.8962613940238953,16259,0.6075959205627441,1
12549,510.28399658203125,213.4366455078125,93.55502319335938,0.8988156318664551,15909,0.5681651830673218,1
11465,449.6239929199219,178.61477661132812,92.7516860961914,0.8546020984649658,13095,0.7438596487045288,1
10567,498.36199951171875,205.8031005859375,93.99627685546875,0.8896057605743408,15476,0.6139214634895325,1
11542,441.8599853515625,186.99777221679688,81.26961517333984,0.9006226062774658,12109,0.6192655563354492,1
10689,499.6159973144531,210.27749633789062,91.5836181640625,0.9001708626747131,15195,0.5730302333831787,1
9933,499.4169921875,210.9630126953125,86.7967300415039,0.911440908908844,14618,0.7729267477989197,1
11237,496.30499267578125,204.36062622070312,91.95660400390625,0.8930425643920898,14908,0.5694726705551147,1
12155,473.9930114746094,199.27256774902344,85.9288330078125,0.902250349521637,13758,0.5645687580108643,1
11095,413.4200134277344,170.78164672851562,80.99688720703125,0.8803785443305969,10980,0.6230378746986389,1
12344,491.1440124511719,203.50718688964844,91.60269927978516,0.8929679989814758,14773,0.5779449343681335,1
11607,470.9070129394531,198.21493530273438,86.27212524414062,0.9003118872642517,13560,0.5769697427749634,1
10381,509.5989990234375,216.90948486328125,92.61865234375,0.9042553305625916,15864,0.8088265657424927,1
11083,495.27099609375,213.52664184570312,84.43373107910156,0.9184983372688293,14564,0.5496370196342468,1
9017,449.1889953613281,192.57949829101562,80.42227935791016,0.9086284041404724,12298,0.5839289426803589,1
12404,476.1369934082031,204.94439697265625,83.15824890136719,0.9139796495437622,13536,0.7996256947517395,1
